Dis Mag Value,Latitude,Longitude,Affected
5,27.12963922624054,55.932563801915975,BLUE
6,-3.1110356354359867,121.0181312659295,BLUE
5,14.714636488632985,-98.707355422892,BLUE
6,33.2056416264994,100.62911596775314,BLUE
7,47.132987284776114,-14.536720132097495,BLUE
6,35.00465550828255,139.3766059721313,BLUE
6,15.901613431313333,120.30264756543653,BLUE
6,25.016172478584338,93.82624845227096,BLUE
5,29.49230728120576,56.427923986746826,BLUE
6,42.349186433023014,21.619289031495164,BLUE
5,-10.064800512954523,57.390500228665644,BLUE
7,30.289492075558158,117.09946236545136,BLUE
6,23.097203511260137,121.01651796935403,BLUE
7,4.729647537937466,95.1890367043088,BLUE
8,37.222566739334006,139.7194258216116,BLUE
7,2.947270446835262,97.66565934665357,BLUE
6,35.347840750905085,68.92346236151148,BLUE
5,34.163809398500916,50.45507017968297,BLUE
6,38.8560717736172,42.788468231378154,BLUE
5,1.344955537829513,-86.15636894931349,BLUE
7,34.2149507842905,117.26127730671524,BLUE
8,20.179022653193492,-82.43355462483322,BLUE
7,33.69689508921742,51.98588429700337,BLUE
7,59.603875323420205,-18.945038196522074,BLUE
6,31.309805838682667,36.793770993346044,BLUE
7,33.4733063343592,52.454550072697295,BLUE
7,35.48578213084983,139.6675286043384,BLUE
6,39.78117969552239,25.58585328213103,BLUE
6,27.837772209404378,54.55642038775729,BLUE
7,29.781804704005438,673.7183082351895,BLUE
5,30.738695662765018,56.6619552678476,BLUE
6,34.38589851542885,67.0738700293823,BLUE
7,34.2648470296887,117.32036141788994,BLUE
6,11.832467073644722,124.566581460207,BLUE
5,2.2906475610204886,83.36984711395388,BLUE
6,24.866913688218325,120.60680850282527,BLUE
5,31.956306595029563,59.65002872479618,BLUE
7,32.14179523919142,116.24152077131822,BLUE
6,34.61016243935761,111.0265431590545,BLUE
5,34.92852006043495,50.18854366953546,BLUE
7,3.325994076119267,95.84898139849929,BLUE
6,40.62565716636258,12.985096651690444,BLUE
7,37.03351969393221,138.89305894431035,BLUE
6,22.688003917673452,121.14334310339662,BLUE
5,41.1576086051772,22.201537017899607,BLUE
8,36.41500955675825,-8.000560290752546,BLUE
6,22.153842562343204,-45.452726390989426,BLUE
6,38.24418147605134,38.78561787062717,BLUE
6,42.25620601433809,18.770083552008682,BLUE
7,38.09298695418292,24.845153081906535,BLUE
7,39.74525449148525,123.80992794080899,BLUE
7,21.032090524145627,-46.648899044822336,BLUE
7,37.27403195120231,25.17086510312777,BLUE
6,30.67435619575271,52.5,BLUE
5,17.39093848854847,91.24746335427832,BLUE
5,8.956851877745251,77.66273144297392,BLUE
6,30.26349563701604,41.30685934421801,BLUE
6,35.807993930175726,102.79085046247641,BLUE
6,2.360057484047903,120.67237376470268,BLUE
6,42.276039138769654,-85.10418334390651,BLUE
6,22.807876525454084,120.83564080608242,BLUE
7,38.4384294287987,1.438190168113902,BLUE
6,27.497173552828844,54.86111297602658,BLUE
6,41.43902132409181,22.137143197193403,BLUE
6,42.3144370022472,19.64322665248011,BLUE
7,36.502795693506926,140.85482712527508,BLUE
6,41.17692723634429,23.689178372268437,BLUE
8,36.64898195074043,140.78697362305695,BLUE
6,28.696813818989956,53.27149116018411,BLUE
7,16.129318271475864,-82.21659859143531,BLUE
6,35.3016916773411,37.543833184932936,BLUE
6,39.6091373776991,41.17182113486765,BLUE
7,15.09832357136651,95.53567173802334,BLUE
6,29.190214140044592,52.52974479168982,BLUE
6,33.48617883289425,50.314830650601145,BLUE
6,34.95563094617768,102.08280549026767,BLUE
6,38.2993558409706,26.732589194519257,BLUE
5,33.6094454895776,52.060406156391295,BLUE
6,15.311827302211096,-61.49019237354448,BLUE
6,37.52502654434705,121.62241455001303,BLUE
6,-3.423379268655816,120.1069600741949,BLUE
6,32.63823440192541,49.89606054819016,BLUE
6,33.40341670656536,212.23913857884486,BLUE
7,16.347102122710382,-92.13597658542261,BLUE
6,34.90075937146545,139.12784136808645,BLUE
6,15.80132231375153,-67.27740146214947,BLUE
5,29.033122847577992,96.40352137191103,BLUE
6,6.653635449574029,90.48714117208645,BLUE
6,22.993782918677976,121.16256349774548,BLUE
8,36.808270902585726,140.94027077856794,BLUE
6,22.539507960281583,120.93468158608657,BLUE
5,39.9177479948197,25.727772813354658,BLUE
5,7.604194750330253,82.79618738244517,BLUE
5,41.43095134707376,22.016446473810188,BLUE
6,34.61719036440473,115.55040349566511,BLUE
6,40.521405930824855,23.539588085982064,BLUE
6,35.0632885848788,51.093710006642596,BLUE
6,22.408916252644293,120.82958131207289,BLUE
6,2.6628091001719945,98.86359273707697,BLUE
6,35.614700284618905,29.800763630190225,BLUE
7,37.63128962524519,26.415749932287206,BLUE
5,33.45946320804976,50.966564381754196,BLUE
6,30.5151959078881,53.55621641068838,BLUE
6,30.88177405808272,36.453745747075054,BLUE
6,-0.8603867926090776,119.87999831620033,BLUE
7,34.58372233844296,59.627320960898714,BLUE
8,36.538822928670584,-7.153840716340658,BLUE
6,34.42269890641789,138.86899245046712,BLUE
6,41.88507888585256,17.150392923105098,BLUE
7,36.47520990086443,119.93773923008331,BLUE
5,6.705207047848752,85.29534897475006,BLUE
5,8.918843741926679,79.33867441831687,BLUE
5,7.422563921076144,78.0846346261773,BLUE
5,29.618677649270627,55.83140589082137,BLUE
5,25.52444788807787,55.18142596268251,BLUE
5,34.30796093920201,50.92773763021229,BLUE
7,13.393536556168494,95.86688705490988,BLUE
6,23.245555610260627,887.2288763492892,BLUE
5,42.220416285147024,19.136919557997746,BLUE
5,-4.925761534714395,-72.73166397304453,BLUE
6,29.41651433265369,37.54108917362494,BLUE
8,38.93627749616197,141.40714471596036,BLUE
6,22.615673709550105,120.88573598786864,BLUE
7,20.75879595585112,94.43592429870066,BLUE
6,32.926286203521634,49.16885206165256,BLUE
5,33.14315830573901,50.04905577968458,BLUE
6,12.417878892114086,122.4182159155161,BLUE
6,23.505560126132494,121.19473235078547,BLUE
6,6.504413145466805,120.13256052703365,BLUE
6,27.28869537595484,55.22824392822453,BLUE
6,22.84859591515387,120.79556152172206,BLUE
7,37.01294333035852,-3.934133461601399,BLUE
6,39.62759704115866,40.81185769740614,BLUE
7,22.19236888781409,120.94787157304822,BLUE
6,39.982474139967515,21.680554609467723,BLUE
6,25.224356265045067,120.2370771152793,BLUE
7,38.69078883807537,139.4066257026295,BLUE
6,36.31308100213332,105.89649566574141,BLUE
6,35.37745021213136,64.40644282729023,BLUE
5,35.180301718842486,49.951000601508895,BLUE
5,-4.551496070590488,67.40435288297633,BLUE
8,36.57126803502481,-6.9319591358644885,BLUE
6,35.5906047487951,139.12957472715053,BLUE
6,28.49155460639918,96.71319554910666,BLUE
5,-5.654741843110418,65.40052002320982,BLUE
6,24.420395836691284,120.05727081104719,BLUE
6,9.17375944454951,95.22168256328388,BLUE
7,39.00514088063801,122.93353023761038,BLUE
8,36.258643517261206,-9.069897022080283,BLUE
6,22.825482947802602,120.79574851983979,BLUE
6,6.8216764676371575,130.35866937906758,BLUE
6,28.70837727278941,54.21774885191967,BLUE
7,16.30687158487757,-90.30360054191458,BLUE
7,33.54420663400989,52.250285883083514,BLUE
6,11.826444349758887,93.09537699326701,BLUE
7,36.77283548405394,141.08332233266103,BLUE
6,2.337015600221841,121.65156932162391,BLUE
6,29.84298776540298,39.43723602282462,BLUE
6,6.989596290030334,119.0680538789627,BLUE
6,4.982173110885293,91.59168165028126,BLUE
6,38.287610218989144,26.727018677532374,BLUE
5,34.7334248113382,50.76211217792263,BLUE
7,16.197884714022763,-85.33958708424753,BLUE
8,38.16272975139265,142.04138697416215,BLUE
6,28.46765262990247,53.8364245083748,BLUE
6,16.24259289582531,122.35542272071181,BLUE
7,38.91691068763619,23.053723036233457,BLUE
7,37.446396364420124,137.4786293293001,BLUE
7,36.19325654959271,140.34839074031,BLUE
6,54.28743345361379,-2.9946103029041105,BLUE
5,35.934685923281386,47.50734356715054,BLUE
7,2.8698653450284235,96.0634358519235,BLUE
6,30.59632326860081,119.15590632648194,BLUE
7,32.39581838938343,52.8676620881622,BLUE
7,52.88272778549013,-16.569188456446838,BLUE
5,32.71805678632556,51.234103823562855,BLUE
6,39.707845456874715,43.34723760383516,BLUE
6,28.983993400555725,59.3296644104846,BLUE
7,22.136806789286556,121.0242068885928,BLUE
7,13.23366303663503,130.59558951670888,BLUE
7,28.592534212746244,117.96718091462876,BLUE
7,4.071476266919515,96.62083312458238,BLUE
5,40.98152297822656,23.572108793408038,BLUE
6,26.80610054602145,-109.61747407314368,BLUE
6,36.61033075582777,139.11989751771847,BLUE
5,16.394582824844846,84.34303586817532,BLUE
5,-5.722807185618331,-73.19127096043987,BLUE
6,22.64046619755253,120.89742318899847,BLUE
5,42.03886079563792,21.48832164146297,BLUE
6,26.550501780454667,119.01131388551622,BLUE
6,39.56686660867841,36.082239966983735,BLUE
5,42.18286927956399,21.48022748779968,BLUE
5,31.624855659819993,55.3565541106345,BLUE
6,40.161658378308026,40.41564843227765,BLUE
5,41.40665623717233,22.03857276867083,BLUE
5,34.673721401948704,50.71751765808878,BLUE
6,2.090209468944434,118.58925415683989,BLUE
6,6.3046554114578175,130.95630588970175,BLUE
5,2.381883324661118,85.54491297769194,BLUE
7,33.37005373140641,52.515176512215106,BLUE
7,48.50096022600374,-15.020283115725519,BLUE
5,18.156721967220363,-101.9386642657597,BLUE
6,19.441446670229553,121.87449328944139,BLUE
6,35.84208280588228,136.91579353507598,BLUE
7,33.44228269324184,52.42678155567369,BLUE
7,36.8384967752774,138.77087166136207,BLUE
6,28.191723780899796,54.03081109884004,BLUE
7,24.12633015165718,119.95408847078102,BLUE
6,29.094800654042007,642.8562035136504,BLUE
6,37.65909207593243,46.27273131336771,BLUE
6,3.957743439522165,137.51157684259738,BLUE
6,39.699392790238136,39.38486798646387,BLUE
7,55.562270124368524,-17.516376408119957,BLUE
5,30.714645279366724,56.68420102719791,BLUE
6,39.59990933525673,22.173557545962304,BLUE
7,39.01017560268227,4.703237928111676,BLUE
6,27.567986967368924,55.45561421122475,BLUE
7,35.48815785313622,-11.921845749076105,BLUE
7,15.366335820119714,-60.259444782441804,BLUE
6,48.09450975559406,10.439921979728869,BLUE
6,41.21354726451157,21.63271206834733,BLUE
6,35.74166156495459,139.12393395523415,BLUE
6,34.62465467279958,139.40459181647034,BLUE
7,39.727138473303754,123.78847604951464,BLUE
5,34.73357139798958,50.7622216685095,BLUE
5,10.253744958527845,-64.65288977466727,BLUE
6,41.49846049965953,19.726935986398342,BLUE
5,42.10531234248569,20.418035797862508,BLUE
7,39.51052857153218,23.742211397305784,BLUE
7,12.29437385565892,-95.35635551545396,BLUE
7,36.824612489186435,26.03317260292653,BLUE
6,3.338787102772835,134.38462116974355,BLUE
6,22.64740195454684,120.89435327953989,BLUE
6,2.1330670963842318,120.49141898811456,BLUE
5,33.04008920878246,50.00805495398033,BLUE
6,16.99314041236662,122.2425821797781,BLUE
6,4.864074191415225,91.09266194658112,BLUE
7,15.077951647730849,94.19642439251783,BLUE
6,36.32566602553672,139.81339662529675,BLUE
6,39.562665562610505,35.97754750326298,BLUE
6,35.212181682273275,51.1672431007546,BLUE
6,34.8998789812139,118.91495832219258,BLUE
6,22.136593406102346,121.46929334024551,BLUE
5,36.04117193921919,49.13881374638068,BLUE
5,34.884595118060965,50.8750264538471,BLUE
6,41.7702597562953,21.914161075514752,BLUE
6,32.6327138814533,50.764471874715795,BLUE
6,34.83408296400531,139.54653955168138,BLUE
7,34.19435755485842,52.007498315987775,BLUE
6,28.589099302707165,53.43342224915484,BLUE
6,40.299877527320206,10.28711960068301,BLUE
6,27.30353854432178,140.9776974176607,BLUE
6,23.009842086979,121.16357293118153,BLUE
5,13.575370684690416,45.33748277308902,BLUE
7,3.354644859901845,97.44500730574737,BLUE
6,29.83110869834356,51.89584990092862,BLUE
5,34.66559470134538,50.71144754727024,BLUE
6,20.455647463637884,121.72201398117457,BLUE
6,-3.5474126565341586,118.8099118887362,BLUE
7,33.569631638083834,52.20625890413406,BLUE
6,4.9195533368547535,91.327085655477,BLUE
5,21.98659874092623,89.92888593475374,BLUE
6,51.524697536482336,1.9985726298175948,BLUE
6,2.5166503852742386,99.3330330386248,BLUE
5,28.480143984405554,56.215712458881846,BLUE
8,36.5364642563867,-7.169970912631614,BLUE
7,38.474836233572326,24.548048938847312,BLUE
6,6.323440659177103,139.42248972287598,BLUE
6,40.823052444909564,44.83841726364677,BLUE
5,35.2352110683744,49.89919644931748,BLUE
6,41.19310622478907,13.740346076973793,BLUE
5,41.65685762430469,21.810706762355505,BLUE
6,2.5160510700708443,97.18080539673595,BLUE
5,-5.557287865672373,-73.09582619399542,BLUE
6,26.649356402592588,119.89236012618379,BLUE
7,33.53430338797118,52.26743474975073,BLUE
7,36.93546773638214,141.22093423847718,BLUE
8,36.43255601954648,140.57868874675825,BLUE
7,42.52885709322016,-12.909212112499763,BLUE
7,22.282247682452237,120.82438944527958,BLUE
5,3.7766632252712666,79.0871955225966,BLUE
6,29.045374714684193,52.74748708570827,BLUE
8,28.108281230723147,-46.51299435504024,BLUE
6,31.927740240771428,48.70627023217236,BLUE
6,1.2946757030014409,133.87050545809805,BLUE
6,23.40359399091113,121.09973266114406,BLUE
8,33.13134623728887,-23.757864409001186,BLUE
6,32.19426227438484,-115.1040952104239,BLUE
6,31.90777969737938,-114.17718796169827,BLUE
6,23.2207012343519,121.05005956299479,BLUE
6,40.2831262114266,24.201418894090086,BLUE
6,35.466543096204575,108.44669375344424,BLUE
6,6.783872383255192,139.79440752567834,BLUE
5,42.056178484075595,20.964899636589486,BLUE
7,10.656714494342383,142.9227300395972,BLUE
6,18.43899419386925,122.02520630520635,BLUE
6,4.69954182956004,138.11077106166994,BLUE
7,38.764198966780654,138.18803359888102,BLUE
6,41.04581889387896,43.65132247588158,BLUE
6,2.233992094398851,126.02969048228256,BLUE
6,27.01057669910693,846.641999033617,BLUE
5,22.08063554359403,90.05308608832823,BLUE
8,36.24313292860041,-9.175968917441057,BLUE
5,-12.018662434130954,33.61237567763767,BLUE
5,42.08490624761248,21.485733606691568,BLUE
5,40.072469444405904,25.41424084730032,BLUE
6,39.115229847599295,116.65389144526492,BLUE
5,6.296357443798398,-66.80246333616893,BLUE
6,22.725728531928848,120.86595732750246,BLUE
6,39.59021817798212,-93.10558945812069,BLUE
7,13.0681130256164,139.94025090789896,BLUE
7,37.59270762381497,25.18084715517653,BLUE
7,38.588848946707785,23.47648906080673,BLUE
7,40.27837227732847,-12.11369114904741,BLUE
6,4.732472668548244,90.53658782463108,BLUE
6,41.28418726752109,42.88521198854639,BLUE
5,37.477222249861256,46.25098054803111,BLUE
7,19.066383874508617,121.68684451218431,BLUE
7,36.62616326824196,138.868233519041,BLUE
5,40.53758705848781,24.471713225050063,BLUE
6,34.377027911193004,138.92831922499514,BLUE
6,34.966521719545675,68.19027409875876,BLUE
8,36.62569483875544,-6.559751842099526,BLUE
7,3.755085325740936,97.7394979148716,BLUE
7,38.910610611601044,139.10920882747374,BLUE
7,37.37918097041387,25.35929871003952,BLUE
6,-0.38532812387805526,128.96958568177234,BLUE
6,25.98165077724456,120.55980542456297,BLUE
6,40.481776492090205,23.649030908909126,BLUE
6,34.81805536032291,139.1304868114604,BLUE
7,18.94447465315577,-51.66386929662267,BLUE
7,35.96047057139585,140.12436121480295,BLUE
7,34.047000789822945,52.09885951030977,BLUE
7,16.363963063448864,-92.90394006651258,BLUE
6,9.156756723148082,127.65949649379489,BLUE
6,32.05734831469216,118.7114258680478,BLUE
7,36.44674060104168,-8.54016152728156,BLUE
6,23.762856456209416,121.19730721814588,BLUE
6,36.08736473127457,63.74778597249201,BLUE
6,40.018782562249044,24.927660238463915,BLUE
6,26.704308132220206,141.1376689999676,BLUE
5,11.982355897963117,84.64468979498642,BLUE
6,33.007222846297545,50.07829103758866,BLUE
7,37.0438101448832,26.13712999798586,BLUE
5,8.67311355202408,80.10445836333291,BLUE
7,35.59968932379225,27.153808152302283,BLUE
7,34.88186043730239,138.24330494445408,BLUE
6,2.6741783910056585,91.50084552111,BLUE
7,32.35138935511593,52.88392893804385,BLUE
7,2.9105854648770477,97.195259010622,BLUE
5,19.234478591429575,51.77570171874507,BLUE
6,38.965500151136126,6.002115961760815,BLUE
7,34.58670360222085,138.65069326892387,BLUE
5,2.222402632899599,81.74288409412662,BLUE
5,13.066117180889833,-63.12526556506184,BLUE
6,0.05520392552863562,130.254709083576,BLUE
6,42.265347563404205,18.907156282204408,BLUE
7,32.599221704256216,52.5,BLUE
6,3.912966791427596,118.74524507586422,BLUE
5,22.68317918210987,90.84890230406424,BLUE
7,62.019597410174924,-19.79896866888867,BLUE
7,36.581275220143404,138.13560048927883,BLUE
7,35.676569886357065,137.14641233547468,BLUE
6,39.74164733120117,25.693012032152257,BLUE
6,39.48492728954965,22.32173240543637,BLUE
5,15.93471089538592,-99.85271838497488,BLUE
6,40.70972624867653,43.57493778379012,BLUE
5,2.9454841468547532,82.98577798985497,BLUE
7,3.1446557341424803,95.93423981868361,BLUE
6,8.432307322928395,120.87772451443601,BLUE
6,38.90985927596078,27.02212854463051,BLUE
5,34.912753057632074,51.83497253069013,BLUE
8,36.98866218705713,-4.077535632876131,BLUE
5,40.767835355157864,24.00513149815509,BLUE
7,36.339260742983456,-9.07863511257749,BLUE
6,23.761461765584457,121.21081759669389,BLUE
5,17.02954756068176,91.36747771819981,BLUE
6,40.348667671732784,21.208648976062477,BLUE
5,2.840944904647578,82.54405386650697,BLUE
6,35.3522189284918,139.83503013844177,BLUE
6,2.0155484846175393,135.31274276005516,BLUE
6,6.1071817672007285,86.95784314290987,BLUE
6,40.92480953703446,42.094580981475815,BLUE
7,30.974635861155036,599.2860472198344,BLUE
6,2.880197840337699,95.9287715179476,BLUE
6,3.3808330558234516,95.90008123239397,BLUE
6,2.58053207217183,99.12785445326594,BLUE
5,16.02119877727257,48.53201201085851,BLUE
7,38.32391986400614,129.61939230995165,BLUE
7,16.161640506254265,-83.68877599375392,BLUE
6,35.75228882404541,138.17005323330142,BLUE
6,37.44503315671798,28.458038890892645,BLUE
7,62.11308975831239,-19.354131530271317,BLUE
6,30.217151598855526,41.10080875539059,BLUE
6,36.403157585007285,69.48499271241913,BLUE
6,12.063463524400062,93.01666526231773,BLUE
6,4.748625013393298,95.44585100936742,BLUE
8,37.47588059022886,141.5827677309408,BLUE
6,22.72661236926379,120.86563114943837,BLUE
6,-3.5631238335627162,119.69929618032248,BLUE
6,21.17470407387496,-79.47481113795199,BLUE
5,-26.341833193206643,27.078253953584564,BLUE
6,28.163922113081153,774.6736350457656,BLUE
6,-1.9991064313224647,113.24754074235913,BLUE
7,12.221518462674974,144.18671430324443,BLUE
6,35.40062679071532,139.93053548955726,BLUE
7,22.193827324604147,120.94586786484565,BLUE
6,35.321956140170045,139.87721355961077,BLUE
7,34.99823451409116,138.08268037297296,BLUE
6,31.862729655574487,116.5113809082173,BLUE
7,17.948429827156502,121.90283333686226,BLUE
6,23.021700537590032,120.84286178658002,BLUE
5,5.920635665540644,78.49763944003845,BLUE
5,41.60976858072801,19.458375149282702,BLUE
6,39.57561468099509,22.204865538084494,BLUE
7,37.693153705758206,132.0607971962498,BLUE
6,32.49100997540504,118.57949511554315,BLUE
6,34.39926641108675,139.27279089910286,BLUE
5,42.03625875869623,21.186607799551687,BLUE
5,23.04252157276091,91.32350776531487,BLUE
6,27.403547517523013,55.538950714783844,BLUE
6,-1.2470223860228846,110.57132506001246,BLUE
6,34.897062994823074,139.58922658640165,BLUE
5,4.996314389895122,78.75181212437867,BLUE
7,35.758075341434285,137.0339149549892,BLUE
6,34.55748951693484,139.35906815915925,BLUE
6,35.16631515708636,51.14459122788621,BLUE
7,16.233981448256397,-86.98368121327617,BLUE
6,31.288440444068726,52.5,BLUE
6,42.18391105008328,18.843610782355565,BLUE
6,35.27958921819742,140.00068670783244,BLUE
5,36.14473969033147,48.19490647538195,BLUE
5,18.85756370377782,-102.59658985037309,BLUE
6,26.277888198746393,94.87433651896193,BLUE
6,-2.1209828000169915,119.10617628478113,BLUE
7,17.341791661634964,122.0200358861854,BLUE
7,35.46211258879268,137.44241564199115,BLUE
6,0.7407177193422938,132.25449506935306,BLUE
6,32.79492052949202,115.94508468898545,BLUE
6,15.885734445191243,-71.12211186782136,BLUE
7,14.160365844023275,94.24797577774787,BLUE
6,30.76848112011078,35.63073515160638,BLUE
5,20.83570131337858,90.10349158464152,BLUE
6,2.7873667929508543,104.50447596038595,BLUE
6,4.711249864334924,138.12022833044813,BLUE
5,16.73374007422435,91.46571246786539,BLUE
6,15.282426177935804,-61.47291171274594,BLUE
6,10.27848734660528,126.36286230905112,BLUE
6,29.52627508391414,52.192360413257575,BLUE
5,41.6599954998725,21.807849003722968,BLUE
5,42.232399761623334,19.0035424905501,BLUE
5,35.368721378687916,51.236636927225085,BLUE
7,31.353628595027903,52.5,BLUE
6,22.252530617785524,121.45186284131994,BLUE
8,36.36408497604444,-8.348817014910157,BLUE
6,28.41869879009931,53.68959144082921,BLUE
6,24.09233848759825,92.7100651380545,BLUE
7,37.75085684217948,25.070016028466835,BLUE
6,28.264687071001738,53.80310378307725,BLUE
7,36.933593663461366,26.0848583700581,BLUE
5,33.94022292329497,51.516088860400686,BLUE
5,35.59148889529917,102.47577791718413,BLUE
6,4.203781810352167,88.3026371958716,BLUE
6,35.79978685701703,140.25997349439902,BLUE
6,36.839450234888886,120.91534273631532,BLUE
6,60.473825295203376,-14.175478502071996,BLUE
6,35.756923278831934,138.14254985071378,BLUE
6,36.17181591085059,49.761547646251046,BLUE
8,30.98786169753206,-33.46812481290536,BLUE
6,3.7403119009253603,95.4768483405566,BLUE
7,38.72761301106981,139.1100591608202,BLUE
6,2.857355603666385,101.89950503615042,BLUE
6,40.696769677727815,23.0605359095668,BLUE
6,27.608183078072738,54.7080875303086,BLUE
7,22.14702622246168,121.0101666763477,BLUE
5,13.748372122058615,47.38099257483083,BLUE
6,28.759628384594176,53.120832464914926,BLUE
7,46.78781281255115,-14.414704854871658,BLUE
8,29.936440318284383,-38.23119876905595,BLUE
5,-5.852288382964236,36.437307403125395,BLUE
6,22.46549563943185,120.96199565687634,BLUE
7,2.897906443072389,97.0326797806729,BLUE
5,-2.2831480021889945,71.52436902993935,BLUE
6,35.9119801891552,137.22235756835894,BLUE
6,39.845611637187986,121.12074592805067,BLUE
6,63.72649262274761,-20.054130487955103,BLUE
6,34.44661319082513,138.83792771557268,BLUE
6,29.917078176974755,51.81222771181636,BLUE
6,15.752354687914933,120.28325789239489,BLUE
5,-4.948805540858544,66.68271696843202,BLUE
6,26.73322570476818,95.25257846265188,BLUE
6,29.26888267626646,119.55974704406809,BLUE
6,35.72612761741865,138.3253081031737,BLUE
5,31.115503688538727,56.17620096097216,BLUE
6,31.01084866267123,50.74832126668498,BLUE
6,28.728899627700997,53.2232554151389,BLUE
7,34.07933329248841,56.59033964954802,BLUE
6,31.167579164834194,35.799161849379566,BLUE
6,25.09390332877758,120.47392627122079,BLUE
6,23.224631775904555,120.9365223581098,BLUE
7,13.388783600110402,122.78326467143602,BLUE
6,34.53832482748274,138.69737624754887,BLUE
6,29.111063769680307,35.0471067329236,BLUE
6,39.74753827531767,26.213088598462946,BLUE
5,39.716693983791416,26.135194405702684,BLUE
6,28.383971679318282,53.7417979498462,BLUE
6,4.277438641001204,88.61386959300872,BLUE
7,33.47373832680078,-17.037307589111123,BLUE
7,25.701703726887725,-35.431331855097014,BLUE
6,28.346393816839345,140.69929497897834,BLUE
7,15.225118689602994,144.16982347364515,BLUE
6,34.30234801627063,67.68423344995368,BLUE
5,42.1358431507021,21.482870642583485,BLUE
6,2.022596819831628,135.01321436309652,BLUE
7,38.171198768931625,137.8688075847095,BLUE
5,32.277543030493526,54.25214438020053,BLUE
7,8.613161317340296,141.2720318627455,BLUE
8,36.033,-10.613,BLUE
7,3.7577911042604084,95.64596679023562,BLUE
5,17.36947848436335,85.30964696600319,BLUE
5,33.94976397967786,51.50038838787188,BLUE
5,10.421779911788196,47.00403748124818,BLUE
6,40.91983697231586,12.971290350928722,BLUE
6,41.66393838089229,43.72066443796304,BLUE
7,24.37262221375484,119.99976221309129,BLUE
5,30.135583376043254,52.16599957524228,BLUE
6,39.44453438073295,33.03365108482335,BLUE
5,39.01218969555038,46.335811027818934,BLUE
5,41.666345079489496,22.18436572106306,BLUE
6,20.048711875219393,-75.8342325238617,BLUE
5,34.714564266431886,50.74802459142627,BLUE
6,29.60148891279608,117.83513610407137,BLUE
5,42.239614612183246,18.923240617244993,BLUE
7,39.57569917838669,138.6248833317985,BLUE
6,33.846281725557176,117.56435735598414,BLUE
6,6.730464930779974,90.1375284350282,BLUE
6,4.647099466802651,90.17584862371218,BLUE
6,32.052935123661705,118.56013100126074,BLUE
5,14.961101495719763,92.0543882620192,BLUE
6,27.982661311699804,54.19187328214781,BLUE
6,34.95473557944568,68.16761207857668,BLUE
8,36.33672380089478,-8.535931235452749,BLUE
6,35.45488046249829,139.93503667346474,BLUE
7,2.9293579618716272,97.4359730146376,BLUE
7,43.29596026071081,-13.180374417866268,BLUE
6,21.31172065578947,120.68820369409383,BLUE
6,36.421049297621884,106.69278711995352,BLUE
7,13.202564486319362,132.35098307221944,BLUE
6,34.227126338774795,139.12304186557824,BLUE
5,30.528835304667123,56.00576473392527,BLUE
6,10.08616197943084,121.51696755216643,BLUE
6,39.145491778336975,23.931854325375134,BLUE
6,22.55555592102738,120.79793239546095,BLUE
6,0.5627675341476595,118.77674702935994,BLUE
7,14.00038011256589,122.64714882575399,BLUE
7,31.447870529524863,-21.627616345191363,BLUE
6,33.47228609159994,118.24184815974085,BLUE
6,41.80640954854142,19.990851896805516,BLUE
7,35.66664991436976,137.1601043130485,BLUE
6,27.451294302931565,55.029295839099376,BLUE
6,32.00568791809445,64.07642488192207,BLUE
5,42.21434686232156,21.478458255981923,BLUE
6,34.02299601962134,51.42119456257773,BLUE
7,33.1554488632173,-14.684221468793616,BLUE
6,-1.9037761368271902,119.07951425574801,BLUE
7,36.500057170961256,140.8525099138903,BLUE
6,34.30966896742585,139.00983403045967,BLUE
6,23.43382270292758,120.53960512500561,BLUE
6,29.77087471146803,52.38764383809041,BLUE
6,30.994256987605496,117.01979435793633,BLUE
6,29.192876859510026,52.523604066406136,BLUE
6,36.31630354329137,70.05938085935287,BLUE
6,7.2208270780653825,96.06193130055716,BLUE
7,15.933158502199765,144.1656629128031,BLUE
6,10.501405617281673,94.65046307850866,BLUE
6,2.4492826821551184,99.54940819551467,BLUE
7,39.56612052029489,8.021491017260757,BLUE
7,34.601611601007065,138.74485175076845,BLUE
6,41.13450862084248,42.555918965853444,BLUE
8,38.39354797662746,142.22713005471203,BLUE
6,39.6927424754773,39.541521728192656,BLUE
5,-2.620995878277421,-82.07941654774547,BLUE
7,25.252634984267544,119.43241157547507,BLUE
5,40.87119169090557,22.440905466178634,BLUE
6,42.80136485346928,17.76453694047805,BLUE
7,31.844642276600908,52.5,BLUE
6,40.17475228784598,24.500328403007885,BLUE
6,24.484850640692617,120.0256212356698,BLUE
6,26.290856899577292,119.77321648894643,BLUE
7,39.486021158718074,139.10653507232772,BLUE
6,33.60049459600881,114.06817069314377,BLUE
6,29.096724571432002,52.65614896926574,BLUE
7,33.12148968167385,465.3230944809768,BLUE
7,18.10931172755356,515.6918785433795,BLUE
6,16.988944199077714,122.24321305652734,BLUE
6,39.741985480175636,25.693956073601917,BLUE
5,17.517855533319526,91.20531545507978,BLUE
7,61.63547394617717,-19.062117442357895,BLUE
7,5.036562287306293,95.04473701359143,BLUE
5,18.55513653059144,86.48522941374843,BLUE
6,37.56264448623237,121.6612119618102,BLUE
7,33.23873485724768,52.135233605679275,BLUE
6,-3.0280551370220254,121.26020259887505,BLUE
